,device_name,mac_addr,eddystone_instance_id,rssi,timestamp
2021-04-23 19:06:27.159,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-79.0,2021-04-23 19:06:27.159
2021-04-23 19:06:27.185,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-93.0,2021-04-23 19:06:27.185
2021-04-23 19:06:27.190,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-95.0,2021-04-23 19:06:27.190
2021-04-23 19:06:27.208,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-96.0,2021-04-23 19:06:27.208
2021-04-23 19:06:27.251,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-43.0,2021-04-23 19:06:27.251
2021-04-23 19:06:27.519,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-92.0,2021-04-23 19:06:27.519
2021-04-23 19:06:27.560,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-91.0,2021-04-23 19:06:27.560
2021-04-23 19:06:27.594,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-94.0,2021-04-23 19:06:27.594
2021-04-23 19:06:27.613,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-93.0,2021-04-23 19:06:27.613
2021-04-23 19:06:27.656,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-43.0,2021-04-23 19:06:27.656
2021-04-23 19:06:27.662,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-79.0,2021-04-23 19:06:27.662
2021-04-23 19:06:27.799,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-97.0,2021-04-23 19:06:27.799
2021-04-23 19:06:27.986,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-44.0,2021-04-23 19:06:27.986
2021-04-23 19:06:27.995,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-95.0,2021-04-23 19:06:27.995
2021-04-23 19:06:28.001,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-78.0,2021-04-23 19:06:28.001
2021-04-23 19:06:28.033,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-95.0,2021-04-23 19:06:28.033
2021-04-23 19:06:28.051,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-96.0,2021-04-23 19:06:28.051
2021-04-23 19:06:28.236,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-94.0,2021-04-23 19:06:28.236
2021-04-23 19:06:28.310,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-86.0,2021-04-23 19:06:28.310
2021-04-23 19:06:28.409,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-43.0,2021-04-23 19:06:28.409
2021-04-23 19:06:28.418,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-90.0,2021-04-23 19:06:28.418
2021-04-23 19:06:28.438,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-96.0,2021-04-23 19:06:28.438
2021-04-23 19:06:28.780,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-99.0,2021-04-23 19:06:28.780
2021-04-23 19:06:28.831,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-89.0,2021-04-23 19:06:28.831
2021-04-23 19:06:28.841,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-89.0,2021-04-23 19:06:28.841
2021-04-23 19:06:28.851,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-42.0,2021-04-23 19:06:28.851
2021-04-23 19:06:28.857,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-94.0,2021-04-23 19:06:28.857
2021-04-23 19:06:29.251,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-90.0,2021-04-23 19:06:29.251
2021-04-23 19:06:29.257,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-85.0,2021-04-23 19:06:29.257
2021-04-23 19:06:29.264,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-43.0,2021-04-23 19:06:29.264
2021-04-23 19:06:29.271,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-94.0,2021-04-23 19:06:29.271
2021-04-23 19:06:29.290,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-97.0,2021-04-23 19:06:29.290
2021-04-23 19:06:29.573,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-94.0,2021-04-23 19:06:29.573
2021-04-23 19:06:29.650,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-83.0,2021-04-23 19:06:29.650
2021-04-23 19:06:29.663,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-91.0,2021-04-23 19:06:29.663
2021-04-23 19:06:29.673,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-43.0,2021-04-23 19:06:29.673
2021-04-23 19:06:29.995,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-43.0,2021-04-23 19:06:29.995
2021-04-23 19:06:30.081,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-83.0,2021-04-23 19:06:30.081
2021-04-23 19:06:30.091,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-92.0,2021-04-23 19:06:30.091
2021-04-23 19:06:30.097,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-93.0,2021-04-23 19:06:30.097
2021-04-23 19:06:30.358,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-96.0,2021-04-23 19:06:30.358
2021-04-23 19:06:30.406,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-93.0,2021-04-23 19:06:30.406
2021-04-23 19:06:30.419,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-97.0,2021-04-23 19:06:30.419
2021-04-23 19:06:30.494,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-83.0,2021-04-23 19:06:30.494
2021-04-23 19:06:30.506,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-43.0,2021-04-23 19:06:30.506
2021-04-23 19:06:30.811,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-83.0,2021-04-23 19:06:30.811
2021-04-23 19:06:30.826,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-44.0,2021-04-23 19:06:30.826
2021-04-23 19:06:30.839,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-96.0,2021-04-23 19:06:30.839
2021-04-23 19:06:30.871,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-95.0,2021-04-23 19:06:30.871
2021-04-23 19:06:30.874,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-98.0,2021-04-23 19:06:30.874
2021-04-23 19:06:30.913,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-91.0,2021-04-23 19:06:30.913
2021-04-23 19:06:31.184,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-95.0,2021-04-23 19:06:31.184
2021-04-23 19:06:31.219,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-92.0,2021-04-23 19:06:31.219
2021-04-23 19:06:31.235,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-82.0,2021-04-23 19:06:31.235
2021-04-23 19:06:31.239,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-43.0,2021-04-23 19:06:31.239
2021-04-23 19:06:31.259,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-95.0,2021-04-23 19:06:31.259
2021-04-23 19:06:31.287,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-97.0,2021-04-23 19:06:31.287
2021-04-23 19:06:31.660,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-94.0,2021-04-23 19:06:31.660
2021-04-23 19:06:31.668,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-83.0,2021-04-23 19:06:31.668
2021-04-23 19:06:31.674,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-43.0,2021-04-23 19:06:31.674
2021-04-23 19:06:31.681,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-95.0,2021-04-23 19:06:31.681
2021-04-23 19:06:31.708,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-93.0,2021-04-23 19:06:31.708
2021-04-23 19:06:31.720,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-96.0,2021-04-23 19:06:31.720
2021-04-23 19:06:31.782,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-95.0,2021-04-23 19:06:31.782
2021-04-23 19:06:32.031,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-93.0,2021-04-23 19:06:32.031
2021-04-23 19:06:32.041,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-94.0,2021-04-23 19:06:32.041
2021-04-23 19:06:32.078,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-93.0,2021-04-23 19:06:32.078
2021-04-23 19:06:32.087,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-89.0,2021-04-23 19:06:32.087
2021-04-23 19:06:32.094,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-44.0,2021-04-23 19:06:32.094
2021-04-23 19:06:32.442,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-94.0,2021-04-23 19:06:32.442
2021-04-23 19:06:32.455,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-94.0,2021-04-23 19:06:32.455
2021-04-23 19:06:32.490,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-96.0,2021-04-23 19:06:32.490
2021-04-23 19:06:32.505,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-45.0,2021-04-23 19:06:32.505
2021-04-23 19:06:32.511,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-88.0,2021-04-23 19:06:32.511
2021-04-23 19:06:32.858,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-96.0,2021-04-23 19:06:32.858
2021-04-23 19:06:32.872,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-94.0,2021-04-23 19:06:32.872
2021-04-23 19:06:32.912,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-93.0,2021-04-23 19:06:32.912
2021-04-23 19:06:32.922,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-45.0,2021-04-23 19:06:32.922
2021-04-23 19:06:32.927,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-89.0,2021-04-23 19:06:32.927
2021-04-23 19:06:33.246,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-88.0,2021-04-23 19:06:33.246
2021-04-23 19:06:33.277,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-94.0,2021-04-23 19:06:33.277
2021-04-23 19:06:33.299,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-94.0,2021-04-23 19:06:33.299
2021-04-23 19:06:33.317,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-94.0,2021-04-23 19:06:33.317
2021-04-23 19:06:33.336,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-44.0,2021-04-23 19:06:33.336
2021-04-23 19:06:33.649,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-44.0,2021-04-23 19:06:33.649
2021-04-23 19:06:33.665,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-89.0,2021-04-23 19:06:33.665
2021-04-23 19:06:33.699,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-96.0,2021-04-23 19:06:33.699
2021-04-23 19:06:33.708,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-92.0,2021-04-23 19:06:33.708
2021-04-23 19:06:33.739,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-97.0,2021-04-23 19:06:33.739
2021-04-23 19:06:34.024,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-93.0,2021-04-23 19:06:34.024
2021-04-23 19:06:34.068,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-94.0,2021-04-23 19:06:34.068
2021-04-23 19:06:34.076,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-44.0,2021-04-23 19:06:34.076
2021-04-23 19:06:34.084,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-88.0,2021-04-23 19:06:34.084
2021-04-23 19:06:34.118,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-90.0,2021-04-23 19:06:34.118
2021-04-23 19:06:34.477,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-87.0,2021-04-23 19:06:34.477
2021-04-23 19:06:34.499,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-45.0,2021-04-23 19:06:34.499
2021-04-23 19:06:34.505,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-88.0,2021-04-23 19:06:34.505
2021-04-23 19:06:34.531,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-92.0,2021-04-23 19:06:34.531
2021-04-23 19:06:34.541,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-94.0,2021-04-23 19:06:34.541
2021-04-23 19:06:34.748,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-91.0,2021-04-23 19:06:34.748
2021-04-23 19:06:34.753,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-95.0,2021-04-23 19:06:34.753
2021-04-23 19:06:34.910,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-86.0,2021-04-23 19:06:34.910
2021-04-23 19:06:34.918,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-45.0,2021-04-23 19:06:34.918
2021-04-23 19:06:34.923,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-88.0,2021-04-23 19:06:34.923
2021-04-23 19:06:35.230,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-45.0,2021-04-23 19:06:35.230
2021-04-23 19:06:35.274,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-94.0,2021-04-23 19:06:35.274
2021-04-23 19:06:35.281,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-92.0,2021-04-23 19:06:35.281
2021-04-23 19:06:35.328,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-87.0,2021-04-23 19:06:35.328
2021-04-23 19:06:35.357,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-89.0,2021-04-23 19:06:35.357
2021-04-23 19:06:35.674,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-88.0,2021-04-23 19:06:35.674
2021-04-23 19:06:35.683,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-96.0,2021-04-23 19:06:35.683
2021-04-23 19:06:35.714,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-92.0,2021-04-23 19:06:35.714
2021-04-23 19:06:35.729,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-87.0,2021-04-23 19:06:35.729
2021-04-23 19:06:35.752,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-46.0,2021-04-23 19:06:35.752
2021-04-23 19:06:35.992,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-95.0,2021-04-23 19:06:35.992
2021-04-23 19:06:36.091,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-89.0,2021-04-23 19:06:36.091
2021-04-23 19:06:36.144,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-93.0,2021-04-23 19:06:36.144
2021-04-23 19:06:36.151,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-89.0,2021-04-23 19:06:36.151
2021-04-23 19:06:36.169,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-45.0,2021-04-23 19:06:36.169
2021-04-23 19:06:36.515,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-89.0,2021-04-23 19:06:36.515
2021-04-23 19:06:36.525,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-96.0,2021-04-23 19:06:36.525
2021-04-23 19:06:36.565,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-92.0,2021-04-23 19:06:36.565
2021-04-23 19:06:36.574,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-88.0,2021-04-23 19:06:36.574
2021-04-23 19:06:36.581,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-45.0,2021-04-23 19:06:36.581
2021-04-23 19:06:36.712,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-89.0,2021-04-23 19:06:36.712
2021-04-23 19:06:36.735,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-95.0,2021-04-23 19:06:36.735
2021-04-23 19:06:36.786,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-89.0,2021-04-23 19:06:36.786
2021-04-23 19:06:36.893,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-45.0,2021-04-23 19:06:36.893
2021-04-23 19:06:36.991,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-82.0,2021-04-23 19:06:36.991
2021-04-23 19:06:37.305,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-78.0,2021-04-23 19:06:37.305
2021-04-23 19:06:37.311,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-81.0,2021-04-23 19:06:37.311
2021-04-23 19:06:37.317,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-45.0,2021-04-23 19:06:37.317
2021-04-23 19:06:37.720,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-78.0,2021-04-23 19:06:37.720
2021-04-23 19:06:37.727,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-81.0,2021-04-23 19:06:37.727
2021-04-23 19:06:37.731,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-46.0,2021-04-23 19:06:37.731
2021-04-23 19:06:38.042,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-78.0,2021-04-23 19:06:38.042
2021-04-23 19:06:38.050,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-82.0,2021-04-23 19:06:38.050
2021-04-23 19:06:38.152,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-45.0,2021-04-23 19:06:38.152
2021-04-23 19:06:38.555,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-78.0,2021-04-23 19:06:38.555
2021-04-23 19:06:38.564,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-81.0,2021-04-23 19:06:38.564
2021-04-23 19:06:38.573,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-45.0,2021-04-23 19:06:38.573
2021-04-23 19:06:38.978,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-81.0,2021-04-23 19:06:38.978
2021-04-23 19:06:38.984,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-79.0,2021-04-23 19:06:38.984
2021-04-23 19:06:38.987,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-46.0,2021-04-23 19:06:38.987
2021-04-23 19:06:39.397,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-82.0,2021-04-23 19:06:39.397
2021-04-23 19:06:39.403,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-46.0,2021-04-23 19:06:39.403
2021-04-23 19:06:39.409,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-78.0,2021-04-23 19:06:39.409
2021-04-23 19:06:39.700,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-81.0,2021-04-23 19:06:39.700
2021-04-23 19:06:39.716,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-79.0,2021-04-23 19:06:39.716
2021-04-23 19:06:39.827,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-46.0,2021-04-23 19:06:39.827
2021-04-23 19:06:40.027,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-45.0,2021-04-23 19:06:40.027
2021-04-23 19:06:40.131,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-79.0,2021-04-23 19:06:40.131
2021-04-23 19:06:40.222,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-80.0,2021-04-23 19:06:40.222
2021-04-23 19:06:40.550,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-80.0,2021-04-23 19:06:40.550
2021-04-23 19:06:40.556,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-77.0,2021-04-23 19:06:40.556
2021-04-23 19:06:40.560,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-45.0,2021-04-23 19:06:40.560
2021-04-23 19:06:40.762,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-81.0,2021-04-23 19:06:40.762
2021-04-23 19:06:40.991,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-45.0,2021-04-23 19:06:40.991
2021-04-23 19:06:40.999,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-74.0,2021-04-23 19:06:40.999
2021-04-23 19:06:41.023,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-94.0,2021-04-23 19:06:41.023
2021-04-23 19:06:41.307,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-74.0,2021-04-23 19:06:41.307
2021-04-23 19:06:41.381,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-81.0,2021-04-23 19:06:41.381
2021-04-23 19:06:41.409,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-52.0,2021-04-23 19:06:41.409
2021-04-23 19:06:41.437,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-90.0,2021-04-23 19:06:41.437
2021-04-23 19:06:41.590,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-82.0,2021-04-23 19:06:41.590
2021-04-23 19:06:41.756,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-89.0,2021-04-23 19:06:41.756
2021-04-23 19:06:42.044,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-78.0,2021-04-23 19:06:42.044
2021-04-23 19:06:42.048,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-53.0,2021-04-23 19:06:42.048
2021-04-23 19:06:42.362,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-91.0,2021-04-23 19:06:42.362
2021-04-23 19:06:42.374,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-92.0,2021-04-23 19:06:42.374
2021-04-23 19:06:42.421,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-83.0,2021-04-23 19:06:42.421
2021-04-23 19:06:42.440,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-76.0,2021-04-23 19:06:42.440
2021-04-23 19:06:42.454,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-47.0,2021-04-23 19:06:42.454
2021-04-23 19:06:42.754,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-73.0,2021-04-23 19:06:42.754
2021-04-23 19:06:42.766,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-45.0,2021-04-23 19:06:42.766
2021-04-23 19:06:42.787,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-93.0,2021-04-23 19:06:42.787
2021-04-23 19:06:42.795,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-92.0,2021-04-23 19:06:42.795
2021-04-23 19:06:42.844,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-85.0,2021-04-23 19:06:42.844
2021-04-23 19:06:42.975,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-44.0,2021-04-23 19:06:42.975
2021-04-23 19:06:42.998,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-89.0,2021-04-23 19:06:42.998
2021-04-23 19:06:43.112,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-95.0,2021-04-23 19:06:43.112
2021-04-23 19:06:43.159,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-87.0,2021-04-23 19:06:43.159
2021-04-23 19:06:43.204,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-79.0,2021-04-23 19:06:43.204
2021-04-23 19:06:43.372,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-91.0,2021-04-23 19:06:43.372
2021-04-23 19:06:43.608,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-74.0,2021-04-23 19:06:43.608
2021-04-23 19:06:43.614,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-45.0,2021-04-23 19:06:43.614
2021-04-23 19:06:43.628,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-90.0,2021-04-23 19:06:43.628
2021-04-23 19:06:43.646,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-92.0,2021-04-23 19:06:43.646
2021-04-23 19:06:43.749,AgileVision Beacon,C8:7E:06:A7:D7:3E,000000000001,-91.0,2021-04-23 19:06:43.749
2021-04-23 19:06:43.903,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-91.0,2021-04-23 19:06:43.903
2021-04-23 19:06:43.941,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-89.0,2021-04-23 19:06:43.941
2021-04-23 19:06:44.027,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-71.0,2021-04-23 19:06:44.027
2021-04-23 19:06:44.038,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-45.0,2021-04-23 19:06:44.038
2021-04-23 19:06:44.052,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-85.0,2021-04-23 19:06:44.052
2021-04-23 19:06:44.147,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-90.0,2021-04-23 19:06:44.147
2021-04-23 19:06:44.257,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-87.0,2021-04-23 19:06:44.257
2021-04-23 19:06:44.422,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-89.0,2021-04-23 19:06:44.422
2021-04-23 19:06:44.460,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-76.0,2021-04-23 19:06:44.460
2021-04-23 19:06:44.467,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-45.0,2021-04-23 19:06:44.467
2021-04-23 19:06:44.777,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-77.0,2021-04-23 19:06:44.777
2021-04-23 19:06:44.784,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-91.0,2021-04-23 19:06:44.784
2021-04-23 19:06:44.789,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-88.0,2021-04-23 19:06:44.789
2021-04-23 19:06:44.831,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-92.0,2021-04-23 19:06:44.831
2021-04-23 19:06:44.874,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-44.0,2021-04-23 19:06:44.874
2021-04-23 19:06:44.984,AgileVision Beacon,F7:7C:03:9B:24:1D,000000000005,-94.0,2021-04-23 19:06:44.984
2021-04-23 19:06:45.182,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-45.0,2021-04-23 19:06:45.182
2021-04-23 19:06:45.189,AgileVision Beacon,E6:19:C3:98:50:7C,000000000004,-76.0,2021-04-23 19:06:45.189
2021-04-23 19:06:45.199,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-88.0,2021-04-23 19:06:45.199
2021-04-23 19:06:45.257,AgileVision Beacon,C1:E2:F7:D0:6B:8C,000000000006,-92.0,2021-04-23 19:06:45.257
2021-04-23 19:06:45.612,AgileVision Beacon,FB:48:A7:41:3F:C8,000000000003,-44.0,2021-04-23 19:06:45.612
2021-04-23 19:06:45.615,AgileVision Beacon,D9:77:0F:A8:70:38,000000000002,-88.0,2021-04-23 19:06:45.615
